epoch_id,gini_index
0,0.33853820730903594
1,0.33853820730903594
2,0.5852133955824714
3,0.6108872814744795
4,0.61300761500021
5,0.6230865407633401
6,0.6223469708510374
7,0.6131056163371045
8,0.632855573265777
9,0.6137043888976099
10,0.6152868055341678
11,0.6280333321663869
12,0.6249837476494566
13,0.6237360170335811
14,0.6118104907434512
15,0.6168990832224839
16,0.6195277275675006
17,0.603147466445151
18,0.5966280453899253
19,0.5949623643180053
20,0.5920995153636603
21,0.589940719213569
22,0.5907112340096345
23,0.5816956422033956
24,0.5842643908014915
25,0.5815127231206094
26,0.5804270001249168
27,0.5796526430767506
28,0.5793279947546648
29,0.577022865633104
30,0.5812588934945133
31,0.5805129207968496
32,0.5804491521996538
33,0.5801813457802607
34,0.5805982748270275
35,0.5798456891989334
36,0.580140738722289
37,0.5817135004657268
38,0.5744822923485959
39,0.5798970602823066
40,0.5800619726072691
41,0.5800895621783833
42,0.5798615082642413
43,0.5788453795353048
44,0.5773389340642552
45,0.5773048134146841
46,0.5774052410228143
47,0.5765726614548916
48,0.5764744349584661
49,0.5763501060349123
50,0.5759641891469358
51,0.5758363306762224
52,0.5754738778004875
53,0.5750418492456211
54,0.5748924287612329
55,0.5745955057021148
56,0.5745530864400645
57,0.5740517892021157
58,0.5736597687095188
59,0.5735270058632336
60,0.5732189420884468
61,0.5731798908912744
62,0.5729974294300184
63,0.5727240944392054
64,0.5717948094729985
65,0.5716095089663427
66,0.5709853811001948
67,0.576075557913347
68,0.5789416579302136
69,0.5773471218227213
70,0.5772880927624324
71,0.5786685372059281
72,0.5730436948110504
73,0.5717527559546236
74,0.5712800134965061
75,0.5711333704838466
76,0.5709001701058565
77,0.5708165735362394
78,0.5704674032609611
79,0.5704294510137016
80,0.569985776998543
81,0.5696587467491325
82,0.5693928467583862
83,0.5688603064721063
84,0.5689909909046946
85,0.5679477569975881
86,0.5674370394970343
87,0.5683314012650014
88,0.568771175601313
89,0.5687487446943602
90,0.5686689972276457
91,0.568061246289258
92,0.5685151856722344
93,0.5670447446437883
94,0.5687980989725556
95,0.5686940558831002
96,0.5685702353192259
97,0.5679408689047849
98,0.5677024671623334
99,0.5676505383390542
100,0.5735758757764393
101,0.5806313718486347
102,0.5758077029605753
103,0.5752189205026659
104,0.5748922094154612
105,0.5754682809717224
106,0.5755023288851107
107,0.5834945275328114
108,0.584001141533194
109,0.5837294346897595
110,0.5836167494379194
111,0.5836509532593184
112,0.583235109781514
113,0.5830268157300402
114,0.5869230644347985
115,0.5869264969919266
116,0.5824964884748838
117,0.5825301210196712
118,0.5829591286797222
119,0.583391634644193
120,0.5996619311680791
121,0.5993766626365946
122,0.5993296183281831
123,0.5995585022406666
124,0.5992554465604023
125,0.5982501676330281
126,0.5980545579740759
127,0.5995550693715392
128,0.5985947024329392
129,0.5938348895256396
130,0.5937692599267033
131,0.593818247787975
132,0.5930126247816072
133,0.5924989651543286
134,0.5855611951717505
135,0.5854348455648974
136,0.5864277196513803
137,0.5893912693406465
138,0.5896051074770949
139,0.5896425741267997
140,0.5895664344060698
141,0.5890720236336553
142,0.5889315610433441
143,0.588526984076718
144,0.5885004485840708
145,0.5895720922793606
146,0.5893562272020314
147,0.5888469502712317
148,0.5955962098021017
149,0.5959784214193709
150,0.5903749370950182
151,0.5882411010044506
152,0.5840635019135025
153,0.5840819016807892
154,0.5714479746873506
155,0.5845479259867696
156,0.5735633559232283
157,0.5656933539390212
158,0.5617561088348206
159,0.5621033747550745
160,0.5641313094401221
161,0.5661231817608978
162,0.5675859736958222
163,0.5678805779525709
164,0.5689593610617238
165,0.5702878671309217
166,0.5711544170718581
167,0.5748601518583167
168,0.5751185176417304
169,0.5748066148241704
170,0.579531673852332
171,0.579594896246217
172,0.5797478365472875
173,0.5789880481810175
174,0.5793084186464406
175,0.5795633494400732
176,0.5797054933970138
177,0.5799138036554978
178,0.5778555358694568
179,0.5603477670140229
180,0.5703092282068445
181,0.5706521886751363
182,0.5703148120690333
183,0.5675146718099149
184,0.5706554257530221
185,0.5738102672534959
186,0.5655029013830193
187,0.5682502535421885
188,0.5690401204365303
189,0.5692669828239163
190,0.5677674370905184
191,0.5662736741473546
192,0.5669092609501425
193,0.5669389336267605
194,0.5675737225847697
195,0.5675922253775254
196,0.5678766243312459
197,0.5716083551897728
198,0.5718189624504346
199,0.5685917978728692
200,0.5643826617558774
201,0.5634377732419202
202,0.5635290494409517
203,0.5635824813525943
204,0.5637777943650388
205,0.5641573095735815
206,0.5689843695937471
207,0.5677277926660826
208,0.5674926729156777
209,0.5675951645034518
210,0.5677522845240528
211,0.5771038477026624
212,0.571536075716321
213,0.5715544902888301
214,0.5685855128569428
215,0.5662393321793768
216,0.566849826320275
217,0.5678559398554726
218,0.5691528251065119
219,0.5698743240360984
220,0.5709894420251378
221,0.5710031044818054
222,0.5707652111302237
223,0.5708354544559704
224,0.5708448403360662
225,0.5652304465739735
226,0.5579936372256218
227,0.557813853213762
228,0.5598122802322354
229,0.5600036342233565
230,0.5601263749565752
231,0.5598641846105978
232,0.5615113409867025
233,0.56143240075105
234,0.5613779390745726
235,0.5613901937260539
236,0.5613753887347639
237,0.5600980277099252
238,0.5599171254894209
239,0.5593786781881425
240,0.5581973687475756
241,0.5577941183065005
242,0.5576839502255062
243,0.5579234239432731
244,0.5573328897417322
245,0.5570853822367456
246,0.5567476484103044
247,0.5568211900141025
248,0.5549772537639837
249,0.5549105960048328
250,0.5538569590526206
251,0.5539215449854602
252,0.5522706511041253
253,0.5557928505059613
254,0.5558012372680827
255,0.5559776422609535
256,0.557567947884773
257,0.5566645853054988
258,0.5568519581994218
259,0.5569082328209778
260,0.5565535635490222
261,0.5568410813103255
262,0.5583798242413962
263,0.5585750675699699
264,0.5606330187144808
265,0.5607786734261588
266,0.5611984647280557
267,0.5622570703829533
268,0.5621962183148106
269,0.5607041626769331
270,0.5605464428981568
271,0.5588408312238278
272,0.5602607917841242
273,0.5608528952405294
274,0.5621948093142062
275,0.56203551278042
276,0.5607716207339752
277,0.5600270125514406
278,0.5601407545792896
279,0.560223168735962
280,0.5601574772469677
281,0.5593381574152232
282,0.5589078312593045
283,0.558873754297089
284,0.5523307373766368
285,0.55283482755657
286,0.5529406121646037
287,0.5527751766758515
288,0.5527163810953435
289,0.5500903900854852
290,0.5503228258234534
291,0.5504697470209421
292,0.5506729914943325
